Data operacji;Typ;Tytul;Kwota;Notatka;Nazwa kategorii;Nazwa kategorii;Nazwa konta;Tagi
09-01-2021;1;;7.74;;Jedzenie;;Konto osobiste;
09-01-2021;1;;30.81;;Alkohol;Jedzenie;Konto osobiste;
09-01-2021;1;;12.99;;�rodki czysto�ci;Dom;Konto osobiste;
10-01-2021;1;Konrad, d�ug + netflix 11,12,01;175.00;;D�ugi;;Konto osobiste;
11-01-2021;1;;7.99;;Alkohol;Jedzenie;Konto osobiste;
11-01-2021;1;;34.36;;Jedzenie;;Konto osobiste;
12-01-2021;1;;22.64;;Jedzenie;;Konto osobiste;
14-01-2021;1;;14.78;;�rodki czysto�ci;Dom;Konto osobiste;
14-01-2021;1;;8.28;;Alkohol;Jedzenie;Konto osobiste;
14-01-2021;1;;46.92;;Jedzenie;;Konto osobiste;
15-01-2021;1;;23.98;;Alkohol;Jedzenie;Konto osobiste;
15-01-2021;1;;16.36;;Jedzenie;;Konto osobiste;
15-01-2021;1;;6.19;;�rodki czysto�ci;Dom;Konto osobiste;
16-01-2021;1;;293.99;;Buty;Odzie�;Konto osobiste;
18-01-2021;1;;700.00;;Czynsz;Dom;Konto osobiste;
19-01-2021;1;;11.05;;Jedzenie;;Konto osobiste;
19-01-2021;1;;85.77;;Buty;Odzie�;Konto osobiste;
20-01-2021;1;;5.99;;Alkohol;Jedzenie;Konto osobiste;
20-01-2021;1;;49.97;;Jedzenie;;Konto osobiste;
20-01-2021;1;;11.99;;�rodki czysto�ci;Dom;Konto osobiste;
22-01-2021;1;;24.14;;Alkohol;Jedzenie;Konto osobiste;
22-01-2021;1;;11.14;;Jedzenie;;Konto osobiste;
22-01-2021;1;;7.97;;Alkohol;Jedzenie;Konto osobiste;
23-01-2021;1;;24.67;;�rodki czysto�ci;Dom;Konto osobiste;
23-01-2021;1;;45.00;;Restauracja;Jedzenie;Konto osobiste;
23-01-2021;1;;70.18;;Jedzenie;;Konto osobiste;
26-01-2021;1;;20.54;;Jedzenie;;Konto osobiste;
27-01-2021;1;;13.37;;Jedzenie;;Konto osobiste;
28-01-2021;1;;8.39;;�rodki czysto�ci;Dom;Konto osobiste;
28-01-2021;1;;25.07;;Jedzenie;;Konto osobiste;
29-01-2021;1;;53.92;;Jedzenie;;Konto osobiste;
29-01-2021;1;;34.79;;Rodzice;;Konto osobiste;
29-01-2021;0;;3376.53;;Wyp�ata;Praca;Konto osobiste;
29-01-2021;1;;38.95;;Alkohol;Jedzenie;Konto osobiste;
29-01-2021;0;;200.00;;Rodzice;;Konto osobiste;
29-01-2021;1;;32.62;;Rodzice;;Konto osobiste;
01-02-2021;1;;958.99;;Komputer;Elektronika;Konto osobiste;
02-02-2021;1;;27.99;;Restauracja;Jedzenie;Konto osobiste;
02-02-2021;1;;42.63;;Jedzenie;;Konto osobiste;
04-02-2021;1;;17.74;;Jedzenie;;Konto osobiste;
08-02-2021;1;;6.19;;�rodki czysto�ci;Dom;Konto osobiste;
08-02-2021;1;;5.99;;Leki;Zdrowie i uroda;Konto osobiste;
08-02-2021;1;;54.37;;Jedzenie;;Konto osobiste;
11-02-2021;1;;26.96;;Alkohol;Jedzenie;Konto osobiste;
11-02-2021;1;;31.60;;Jedzenie;;Konto osobiste;
12-02-2021;1;;12.49;;Jedzenie;;Konto osobiste;
12-02-2021;1;;33.92;;Alkohol;Jedzenie;Konto osobiste;
13-02-2021;1;;367.63;;Akcesoria;Elektronika;Konto osobiste;
13-02-2021;1;;137.46;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
13-02-2021;1;;46.05;;Jedzenie;;Konto osobiste;
15-02-2021;1;;700.00;;Czynsz;Dom;Konto osobiste;
15-02-2021;1;;225.00;;Czynsz;Dom;Konto osobiste;
16-02-2021;1;;57.58;;Jedzenie;;Konto osobiste;
16-02-2021;1;;8.49;;�rodki czysto�ci;Dom;Konto osobiste;
16-02-2021;1;;36.89;;Restauracja;Jedzenie;Konto osobiste;
18-02-2021;1;;50.00;;Gry;Rozrywka;Konto osobiste;
19-02-2021;1;;22.06;;Jedzenie;;Konto osobiste;
20-02-2021;1;;46.28;;Dom;;Konto osobiste;
20-02-2021;1;;21.97;;Prezenty;;Konto osobiste;
20-02-2021;1;;51.44;;Jedzenie;;Konto osobiste;
22-02-2021;0;;120.00;;Gry;Rozrywka;Konto osobiste;
23-02-2021;1;;50.00;;Gry;Rozrywka;Konto osobiste;
23-02-2021;1;;63.81;;Jedzenie;;Konto osobiste;
24-02-2021;1;;5.48;;Alkohol;Jedzenie;Konto osobiste;
24-02-2021;1;;20.94;;Alkohol;Jedzenie;Konto osobiste;
26-02-2021;1;;18.06;;Alkohol;Jedzenie;Konto osobiste;
26-02-2021;1;;14.66;;Jedzenie;;Konto osobiste;
26-02-2021;0;;3376.53;;Wyp�ata;Praca;Konto osobiste;
26-02-2021;0;;200.00;;Rodzice;;Konto osobiste;
27-02-2021;1;;15.46;;Jedzenie;;Konto osobiste;
27-02-2021;1;;77.18;;Jedzenie;;Konto osobiste;
27-02-2021;1;;6.99;;Alkohol;Jedzenie;Konto osobiste;
28-02-2021;1;;28.50;;Rodzice;;Konto osobiste;
28-02-2021;1;;40.79;;Restauracja;Jedzenie;Konto osobiste;
28-02-2021;1;;110.38;;Rodzice;;Konto osobiste;
02-03-2021;1;;8.49;;�rodki czysto�ci;Dom;Konto osobiste;
02-03-2021;1;;66.04;;Jedzenie;;Konto osobiste;
03-03-2021;1;;100.00;;Lotto;Hazard;Konto osobiste;
04-03-2021;1;;14.00;;Gry;Rozrywka;Konto osobiste;
06-03-2021;1;;3.39;;�rodki czysto�ci;Dom;Konto osobiste;
06-03-2021;1;;34.43;;Jedzenie;;Konto osobiste;
06-03-2021;1;;4.99;;Alkohol;Jedzenie;Konto osobiste;
07-03-2021;1;;28.92;;Restauracja;Jedzenie;Konto osobiste;
08-03-2021;1;;322.57;;Odzie�;;Konto osobiste;
08-03-2021;1;;700.00;;Czynsz;Dom;Konto osobiste;
08-03-2021;1;;5.00;;Prezenty;;Konto osobiste;
08-03-2021;1;;200.00;;Zdrowie i uroda;;Konto osobiste;
09-03-2021;1;;43.38;;Jedzenie;;Konto osobiste;
10-03-2021;1;;59.90;;Buty;Odzie�;Konto osobiste;
10-03-2021;1;;142.74;;Ksi��ki;Nauka;Konto osobiste;
12-03-2021;1;;13.98;;Alkohol;Jedzenie;Konto osobiste;
12-03-2021;1;;58.93;;Jedzenie;;Konto osobiste;
12-03-2021;1;;20.93;;�rodki czysto�ci;Dom;Konto osobiste;
13-03-2021;1;;17.96;;Jedzenie;;Konto osobiste;
13-03-2021;1;;33.02;;Alkohol;Jedzenie;Konto osobiste;
16-03-2021;1;;13.99;;�rodki czysto�ci;Dom;Konto osobiste;
16-03-2021;1;;55.27;;Alkohol;Jedzenie;Konto osobiste;
16-03-2021;1;;39.90;;Woda;Dom;Konto osobiste;
16-03-2021;1;;48.58;;Jedzenie;;Konto osobiste;
18-03-2021;1;;32.76;;Jedzenie;;Konto osobiste;
18-03-2021;1;;44.78;;Jedzenie;;Konto osobiste;
18-03-2021;1;;6.99;;Alkohol;Jedzenie;Konto osobiste;
20-03-2021;1;;38.27;;Jedzenie;;Konto osobiste;
22-03-2021;1;;48.66;;Jedzenie;;Konto osobiste;
24-03-2021;1;;23.44;;Jedzenie;;Konto osobiste;
25-03-2021;0;;200.00;;Rodzice;;Konto osobiste;
25-03-2021;1;;26.50;;Restauracja;Jedzenie;Konto osobiste;
26-03-2021;1;;25.92;;Alkohol;Jedzenie;Konto osobiste;
26-03-2021;1;;43.99;;Prezenty;;Konto osobiste;
26-03-2021;1;;129.30;;Rodzice;;Konto osobiste;
26-03-2021;1;;13.22;;;;Konto osobiste;
29-03-2021;1;;100.50;;Samoch�d;;Konto osobiste;
29-03-2021;1;;43.27;;Jedzenie;;Konto osobiste;
29-03-2021;1;;38.47;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
30-03-2021;0;;3376.53;;Wyp�ata;Praca;Konto osobiste;
31-03-2021;1;;24.53;;Alkohol;Jedzenie;Konto osobiste;
31-03-2021;1;;25.49;;Jedzenie;;Konto osobiste;
03-04-2021;1;;26.00;;Rodzice;;Konto osobiste;
04-04-2021;1;;30.00;;Telefon;Dom;Konto osobiste;
06-04-2021;1;;45.44;;Jedzenie;;Konto osobiste;
06-04-2021;1;;8.49;;�rodki czysto�ci;Dom;Konto osobiste;
08-04-2021;1;;6.49;;Alkohol;Jedzenie;Konto osobiste;
08-04-2021;1;;49.97;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
08-04-2021;1;;48.98;;Leki;Zdrowie i uroda;Konto osobiste;
08-04-2021;1;;10.00;;Netflix, itp.;Rozrywka;Konto osobiste;
08-04-2021;0;;1177.86;;Premia;Praca;Konto osobiste;
08-04-2021;1;;46.98;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
09-04-2021;1;;10.00;;Netflix, itp.;Rozrywka;Konto osobiste;
10-04-2021;1;;4.69;;Jedzenie;;Konto osobiste;
11-04-2021;1;Game pass;54.99;;Gry;Rozrywka;Konto osobiste;
11-04-2021;1;;154.90;;Odzie�;;Konto osobiste;
11-04-2021;1;;14.29;;Jedzenie;;Konto osobiste;
12-04-2021;1;;12.68;;Jedzenie;;Konto osobiste;
12-04-2021;1;;6.30;;Taxi/bolt;Samoch�d;Konto osobiste;
12-04-2021;1;;6.72;;Taxi/bolt;Samoch�d;Konto osobiste;
12-04-2021;1;;700.00;;Czynsz;Dom;Konto osobiste;
13-04-2021;1;;67.99;;Gry;Rozrywka;Konto osobiste;
13-04-2021;1;;39.99;;Gry;Rozrywka;Konto osobiste;
13-04-2021;1;;39.99;;Gry;Rozrywka;Konto osobiste;
13-04-2021;1;;5.40;;Alkohol;Jedzenie;Konto osobiste;
14-04-2021;1;;23.90;;Leki;Zdrowie i uroda;Konto osobiste;
14-04-2021;1;;20.95;;Alkohol;Jedzenie;Konto osobiste;
14-04-2021;1;;19.81;;Jedzenie;;Konto osobiste;
14-04-2021;1;;306.00;;Stomatolog;Zdrowie i uroda;Konto osobiste;
15-04-2021;1;;18.00;;Restauracja;Jedzenie;Konto osobiste;
16-04-2021;1;;14.99;;Alkohol;Jedzenie;Konto osobiste;
16-04-2021;1;;31.86;;Jedzenie;;Konto osobiste;
16-04-2021;1;;11.49;;�rodki czysto�ci;Dom;Konto osobiste;
17-04-2021;1;;14.97;;Alkohol;Jedzenie;Konto osobiste;
17-04-2021;1;;75.01;;Jedzenie;;Konto osobiste;
18-04-2021;1;;120.00;;Stomatolog;Zdrowie i uroda;Konto osobiste;
19-04-2021;1;;27.84;;Jedzenie;;Konto osobiste;
19-04-2021;1;;12.03;;�rodki czysto�ci;Dom;Konto osobiste;
19-04-2021;1;;31.95;;Taxi/bolt;Samoch�d;Konto osobiste;
21-04-2021;1;;6.83;;Jedzenie;;Konto osobiste;
22-04-2021;1;;32.48;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
22-04-2021;1;;34.41;;Jedzenie;;Konto osobiste;
23-04-2021;1;;29.97;;Alkohol;Jedzenie;Konto osobiste;
23-04-2021;1;;53.50;;Jedzenie;;Konto osobiste;
24-04-2021;1;;70.75;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
24-04-2021;1;;59.99;;Zdrowie i uroda;;Konto osobiste;
24-04-2021;1;;110.38;;Rodzice;;Konto osobiste;
24-04-2021;1;;11.38;;Jedzenie;;Konto osobiste;
26-04-2021;1;;14.00;;Restauracja;Jedzenie;Konto osobiste;
27-04-2021;1;;10.98;;Alkohol;Jedzenie;Konto osobiste;
27-04-2021;1;;33.37;;Jedzenie;;Konto osobiste;
28-04-2021;1;;46.56;;Jedzenie;;Konto osobiste;
28-04-2021;1;;8.90;;Restauracja;Jedzenie;Konto osobiste;
28-04-2021;0;;3290.53;;Wyp�ata;Praca;Konto osobiste;
29-04-2021;1;;26.00;;Rodzice;;Konto osobiste;
29-04-2021;0;;200.00;;Rodzice;;Konto osobiste;
29-04-2021;1;;70.40;;Odzie�;;Konto osobiste;
29-04-2021;1;;100.00;;Fryzjer;Zdrowie i uroda;Konto osobiste;
29-04-2021;1;;9.60;;Jedzenie;;Konto osobiste;
29-04-2021;1;;19.99;;Alkohol;Jedzenie;Konto osobiste;
30-04-2021;1;;44.97;;Alkohol;Jedzenie;Konto osobiste;
30-04-2021;1;;100.45;;Jedzenie;;Konto osobiste;
01-05-2021;0;Zwrot podatku ;1183.50;;Inne;Praca;Konto osobiste;
03-05-2021;1;;19.07;;Taxi/bolt;Samoch�d;Konto osobiste;
06-05-2021;1;;18.66;;Jedzenie;;Konto osobiste;
07-05-2021;1;;7.97;;Jedzenie;;Konto osobiste;
07-05-2021;1;;26.98;;Alkohol;Jedzenie;Konto osobiste;
07-05-2021;1;;700.00;;Czynsz;Dom;Konto osobiste;
08-05-2021;1;;155.00;;Meble;Dom;Konto osobiste;
08-05-2021;1;;114.63;;Jedzenie;;Konto osobiste;
08-05-2021;1;;10.00;;Autobus;Samoch�d;Konto osobiste;
09-05-2021;1;;8.50;;Restauracja;Jedzenie;Konto osobiste;
10-05-2021;1;;25.00;;Spodnie;Odzie�;Konto osobiste;
10-05-2021;1;;26.05;;Alkohol;Jedzenie;Konto osobiste;
10-05-2021;1;;28.32;;�rodki czysto�ci;Dom;Konto osobiste;
10-05-2021;1;;8.50;;Restauracja;Jedzenie;Konto osobiste;
10-05-2021;1;;16.55;;Jedzenie;;Konto osobiste;
11-05-2021;1;;11.15;;Jedzenie;;Konto osobiste;
11-05-2021;1;;15.66;;Alkohol;Jedzenie;Konto osobiste;
11-05-2021;1;Game pass;54.99;;Gry;Rozrywka;Konto osobiste;
12-05-2021;1;;328.00;;Czynsz;Dom;Konto osobiste;
12-05-2021;1;;9.27;;Jedzenie;;Konto osobiste;
14-05-2021;1;;12.38;;Jedzenie;;Konto osobiste;
17-05-2021;1;;33.00;;Restauracja;Jedzenie;Konto osobiste;
18-05-2021;1;;6.19;;�rodki czysto�ci;Dom;Konto osobiste;
18-05-2021;1;;44.66;;Jedzenie;;Konto osobiste;
19-05-2021;1;;35.21;;Jedzenie;;Konto osobiste;
19-05-2021;1;;83.88;;Prezenty;;Konto osobiste;
21-05-2021;1;;71.60;;Jedzenie;;Konto osobiste;
21-05-2021;1;;27.99;;Alkohol;Jedzenie;Konto osobiste;
21-05-2021;1;;27.88;;Restauracja;Jedzenie;Konto osobiste;
22-05-2021;1;;15.38;;Taxi/bolt;Samoch�d;Konto osobiste;
23-05-2021;1;;31.97;;Restauracja;Jedzenie;Konto osobiste;
24-05-2021;1;;30.98;;Jedzenie;;Konto osobiste;
24-05-2021;1;;44.56;;Jedzenie;;Konto osobiste;
25-05-2021;1;;40.00;;Prezenty;;Konto osobiste;
25-05-2021;1;;110.00;;Netflix, itp.;Rozrywka;Konto osobiste;
25-05-2021;1;;30.00;;Telefon;Dom;Konto osobiste;
26-05-2021;1;;8.39;;Taxi/bolt;Samoch�d;Konto osobiste;
26-05-2021;1;;33.62;;Jedzenie;;Konto osobiste;
26-05-2021;1;;8.34;;Taxi/bolt;Samoch�d;Konto osobiste;
28-05-2021;1;;4.69;;�rodki czysto�ci;Dom;Konto osobiste;
28-05-2021;1;;84.45;;Jedzenie;;Konto osobiste;
28-05-2021;1;;229.00;;Buty;Odzie�;Konto osobiste;
28-05-2021;0;;3290.53;;Wyp�ata;Praca;Konto osobiste;
29-05-2021;1;;43.73;;�rodki czysto�ci;Dom;Konto osobiste;
29-05-2021;1;;14.73;;Jedzenie;;Konto osobiste;
29-05-2021;1;;19.90;;Leki;Zdrowie i uroda;Konto osobiste;
29-05-2021;1;;11.14;;Prezenty;;Konto osobiste;
30-05-2021;0;;200.00;;Rodzice;;Konto osobiste;
30-05-2021;1;;71.00;;Rodzice;;Konto osobiste;
30-05-2021;1;;110.38;;Rodzice;;Konto osobiste;
31-05-2021;1;;552.00;;Stomatolog;Zdrowie i uroda;Konto osobiste;
31-05-2021;1;;6.98;;�rodki czysto�ci;Dom;Konto osobiste;
31-05-2021;1;;12.85;;Jedzenie;;Konto osobiste;
01-06-2021;1;;15.76;;Jedzenie;;Konto osobiste;
01-06-2021;1;;23.90;;Leki;Zdrowie i uroda;Konto osobiste;
02-06-2021;1;;15.99;;Prezenty;;Konto osobiste;
02-06-2021;1;;13.96;;Jedzenie;;Konto osobiste;
04-06-2021;1;;30.00;;Jedzenie;;Konto osobiste;
06-06-2021;1;;62.00;;Restauracja;Jedzenie;Konto osobiste;
07-06-2021;1;;50.12;;Jedzenie;;Konto osobiste;
07-06-2021;1;;363.00;;Odzie�;;Konto osobiste;
07-06-2021;1;;60.89;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
09-06-2021;1;;14.47;;Jedzenie;;Konto osobiste;
10-06-2021;1;;106.99;;Jedzenie;;Konto osobiste;
11-06-2021;1;Game pass;54.99;;Gry;Rozrywka;Konto osobiste;
12-06-2021;1;;39.99;;Woda;Dom;Konto osobiste;
12-06-2021;1;;320.66;;Odzie�;;Konto osobiste;
12-06-2021;1;;44.98;;Od�ywki;Zdrowie i uroda;Konto osobiste;
12-06-2021;1;;119.80;;Perfumy;Zdrowie i uroda;Konto osobiste;
12-06-2021;1;;12.67;;Jedzenie;;Konto osobiste;
12-06-2021;1;;13.67;;Jedzenie;;Konto osobiste;
12-06-2021;1;;17.99;;Restauracja;Jedzenie;Konto osobiste;
12-06-2021;1;;15.99;;Od�ywki;Zdrowie i uroda;Konto osobiste;
15-06-2021;1;;50.00;;STS;Hazard;Konto osobiste;
15-06-2021;1;;700.00;;Czynsz;Dom;Konto osobiste;
16-06-2021;1;;65.00;;Fryzjer;Zdrowie i uroda;Konto osobiste;
16-06-2021;1;;17.70;;Restauracja;Jedzenie;Konto osobiste;
16-06-2021;1;;28.74;;Jedzenie;;Konto osobiste;
17-06-2021;1;;30.00;;Prezenty;;Konto osobiste;
17-06-2021;1;;27.95;;Jedzenie;;Konto osobiste;
18-06-2021;1;;14.00;;Restauracja;Jedzenie;Konto osobiste;
21-06-2021;1;;49.30;;Jedzenie;;Konto osobiste;
21-06-2021;1;;32.98;;�rodki czysto�ci;Dom;Konto osobiste;
22-06-2021;1;;121.94;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
22-06-2021;1;;23.95;;Jedzenie;;Konto osobiste;
22-06-2021;1;;23.00;;Jedzenie;;Konto osobiste;
23-06-2021;1;;147.96;;Odzie�;;Konto osobiste;
23-06-2021;1;;50.00;;STS;Hazard;Konto osobiste;
24-06-2021;1;;41.99;;Jedzenie;;Konto osobiste;
25-06-2021;1;;19.99;;Zdrowie i uroda;;Konto osobiste;
25-06-2021;1;;26.86;;�rodki czysto�ci;Dom;Konto osobiste;
25-06-2021;1;;13.48;;Alkohol;Jedzenie;Konto osobiste;
25-06-2021;1;;73.72;;Jedzenie;;Konto osobiste;
26-06-2021;1;;329.00;;Akcesoria;Elektronika;Konto osobiste;
26-06-2021;1;;24.53;;Jedzenie;;Konto osobiste;
28-06-2021;1;;6.38;;Jedzenie;;Konto osobiste;
29-06-2021;1;;61.45;;Jedzenie;;Konto osobiste;
29-06-2021;1;;24.90;;Netflix, itp.;Rozrywka;Konto osobiste;
29-06-2021;1;HBO;24.90;;Netflix, itp.;Rozrywka;Konto osobiste;
30-06-2021;1;;36.27;;Jedzenie;;Konto osobiste;
30-06-2021;0;;3968.24;;Wyp�ata;Praca;Konto osobiste;
30-06-2021;1;;71.00;;Rodzice;;Konto osobiste;
30-06-2021;0;;200.00;;Rodzice;;Konto osobiste;
30-06-2021;1;;110.38;;Rodzice;;Konto osobiste;
01-07-2021;1;;12.80;;Jedzenie;;Konto osobiste;
02-07-2021;1;;79.92;;Jedzenie;;Konto osobiste;
02-07-2021;1;;13.18;;�rodki czysto�ci;Dom;Konto osobiste;
03-07-2021;1;;24.00;;Jedzenie;;Konto osobiste;
03-07-2021;1;;45.97;;Elektronika;;Konto osobiste;
03-07-2021;1;;90.68;;Odzie�;;Konto osobiste;
03-07-2021;1;;8.00;;Jedzenie;;Konto osobiste;
05-07-2021;0;;1147.86;;Premia;Praca;Konto osobiste;
05-07-2021;1;;17.46;;Jedzenie;;Konto osobiste;
06-07-2021;1;;10.98;;Jedzenie;;Konto osobiste;
08-07-2021;1;;8.00;;Bar;Rozrywka;Konto osobiste;
08-07-2021;1;;7.77;;Taxi/bolt;Samoch�d;Konto osobiste;
08-07-2021;1;;54.00;;Gry;Rozrywka;Konto osobiste;
08-07-2021;1;;50.00;;Po�yczone;D�ugi;Konto osobiste;
09-07-2021;1;;40.98;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
09-07-2021;1;;6.78;;Taxi/bolt;Samoch�d;Konto osobiste;
09-07-2021;1;;22.85;;Restauracja;Jedzenie;Konto osobiste;
09-07-2021;1;;10.13;;Taxi/bolt;Samoch�d;Konto osobiste;
10-07-2021;1;;114.90;;Jedzenie;;Konto osobiste;
10-07-2021;1;;12.98;;�rodki czysto�ci;Dom;Konto osobiste;
11-07-2021;1;Game pass;54.99;;Gry;Rozrywka;Konto osobiste;
11-07-2021;1;;700.00;;Czynsz;Dom;Konto osobiste;
12-07-2021;1;;40.22;;Jedzenie;;Konto osobiste;
12-07-2021;1;;19.98;;�rodki czysto�ci;Dom;Konto osobiste;
12-07-2021;1;;11.99;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
12-07-2021;1;;21.00;;Prezenty;;Konto osobiste;
12-07-2021;1;;22.48;;Jedzenie;;Konto osobiste;
13-07-2021;1;;56.73;;Prezenty;;Konto osobiste;
13-07-2021;1;;109.00;;Prezenty;;Konto osobiste;
14-07-2021;1;;2.79;;Jedzenie;;Konto osobiste;
14-07-2021;1;;8.98;;Jedzenie;;Konto osobiste;
14-07-2021;1;;15.99;;�rodki czysto�ci;Dom;Konto osobiste;
14-07-2021;1;;79.25;;Prezenty;;Konto osobiste;
14-07-2021;1;;52.39;;Jedzenie;;Konto osobiste;
14-07-2021;1;;11.87;;�rodki czysto�ci;Dom;Konto osobiste;
15-07-2021;1;;89.90;;Spodnie;Odzie�;Konto osobiste;
16-07-2021;1;;9.98;;Jedzenie;;Konto osobiste;
17-07-2021;1;;20.00;;Jedzenie;;Konto osobiste;
19-07-2021;1;;5.50;;Jedzenie;;Konto osobiste;
19-07-2021;1;;14.99;;Alkohol;Jedzenie;Konto osobiste;
19-07-2021;1;;11.85;;Jedzenie;;Konto osobiste;
20-07-2021;1;;80.95;;�rodki czysto�ci;Dom;Konto osobiste;
20-07-2021;1;;35.00;;Prezenty;;Konto osobiste;
21-07-2021;1;;32.20;;Jedzenie;;Konto osobiste;
22-07-2021;1;;16.20;;Kino i teatr;Rozrywka;Konto osobiste;
22-07-2021;1;;20.23;;�rodki czysto�ci;Dom;Konto osobiste;
22-07-2021;1;;57.51;;Jedzenie;;Konto osobiste;
23-07-2021;1;;27.40;;Restauracja;Jedzenie;Konto osobiste;
23-07-2021;1;;55.64;;Jedzenie;;Konto osobiste;
23-07-2021;1;;2.99;;�rodki czysto�ci;Dom;Konto osobiste;
23-07-2021;1;;29.99;;Dom;;Konto osobiste;
23-07-2021;1;;487.00;;Meble;Dom;Konto osobiste;
23-07-2021;1;Garnitur ;1285.40;;Odzie�;;Konto osobiste;
23-07-2021;1;;17.98;;Odzie�;;Konto osobiste;
24-07-2021;1;;5.00;;Odzie�;;Konto osobiste;
24-07-2021;1;;15.00;;Taxi/bolt;Samoch�d;Konto osobiste;
24-07-2021;1;;24.00;;Bar;Rozrywka;Konto osobiste;
25-07-2021;1;;47.87;;Jedzenie;;Konto osobiste;
25-07-2021;1;;25.00;;Bar;Rozrywka;Konto osobiste;
25-07-2021;1;Bosko;17.50;;Restauracja;Jedzenie;Konto osobiste;
26-07-2021;1;;107.00;;Restauracja;Jedzenie;Konto osobiste;
26-07-2021;1;;30.00;;Prezenty;;Konto osobiste;
27-07-2021;1;;180.38;;Rodzice;;Konto osobiste;
27-07-2021;1;;18.80;;Jedzenie;;Konto osobiste;
28-07-2021;1;;75.00;;Restauracja;Jedzenie;Konto osobiste;
29-07-2021;1;HBO;24.90;;Netflix, itp.;Rozrywka;Konto osobiste;
30-07-2021;1;;5.88;;Jedzenie;;Konto osobiste;
30-07-2021;1;;10.58;;Jedzenie;;Konto osobiste;
30-07-2021;0;;3968.24;;Wyp�ata;Praca;Konto osobiste;
30-07-2021;0;;400.00;;Rodzice;;Konto osobiste;
31-07-2021;1;;45.00;;Rodzice;;Konto osobiste;
02-08-2021;1;;73.43;;Jedzenie;;Konto osobiste;
02-08-2021;1;;263.24;;Bielizna;Odzie�;Konto osobiste;
02-08-2021;1;;200.00;;Rodzice;;Konto osobiste;
02-08-2021;1;;200.00;;Prezenty;;Konto osobiste;
03-08-2021;1;;12.99;;Zdrowie i uroda;;Konto osobiste;
03-08-2021;1;;17.46;;Jedzenie;;Konto osobiste;
04-08-2021;1;;13.57;;�rodki czysto�ci;Dom;Konto osobiste;
04-08-2021;1;;84.81;;Jedzenie;;Konto osobiste;
05-08-2021;1;;39.47;;Jedzenie;;Konto osobiste;
06-08-2021;1;;105.00;;Fryzjer;Zdrowie i uroda;Konto osobiste;
06-08-2021;1;;700.00;;Czynsz;Dom;Konto osobiste;
06-08-2021;1;;22.38;;Jedzenie;;Konto osobiste;
07-08-2021;1;;67.00;;Rozrywka;;Konto osobiste;
09-08-2021;1;;17.96;;Jedzenie;;Konto osobiste;
09-08-2021;1;;13.83;;�rodki czysto�ci;Dom;Konto osobiste;
10-08-2021;1;;23.53;;Jedzenie;;Konto osobiste;
11-08-2021;1;;149.99;;Buty;Odzie�;Konto osobiste;
11-08-2021;1;Game pass;54.99;;Gry;Rozrywka;Konto osobiste;
11-08-2021;1;;387.93;;Odzie�;;Konto osobiste;
12-08-2021;1;;16.50;;Restauracja;Jedzenie;Konto osobiste;
13-08-2021;1;;1.05;;Jedzenie;;Konto osobiste;
14-08-2021;1;;65.47;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
14-08-2021;1;;52.22;;Jedzenie;;Konto osobiste;
16-08-2021;1;;33.13;;Jedzenie;;Konto osobiste;
16-08-2021;1;;20.00;;Autobus;Samoch�d;Konto osobiste;
19-08-2021;1;;45.11;;Jedzenie;;Konto osobiste;
19-08-2021;1;;28.00;;Autobus;Samoch�d;Konto osobiste;
19-08-2021;1;;67.99;;Kosmetyki;Zdrowie i uroda;Konto osobiste;
19-08-2021;1;;19.99;;Prezenty;;Konto osobiste;
20-08-2021;1;;5.90;;Prezenty;;Konto osobiste;
20-08-2021;1;;4.00;;Restauracja;Jedzenie;Konto osobiste;
20-08-2021;1;;10.00;;Autobus;Samoch�d;Konto osobiste;
20-08-2021;1;;7.99;;Leki;Zdrowie i uroda;Konto osobiste;
20-08-2021;1;;17.99;;Koszulki;Odzie�;Konto osobiste;
20-08-2021;1;;17.17;;Jedzenie;;Konto osobiste;
21-08-2021;1;;20.00;;Urlop;Rozrywka;Konto osobiste;
21-08-2021;1;;54.96;;Jedzenie;;Konto osobiste;
21-08-2021;1;;6.00;;Urlop;Rozrywka;Konto osobiste;
21-08-2021;1;Mapa;18.00;;Urlop;Rozrywka;Konto osobiste;
21-08-2021;1;;3.00;;Urlop;Rozrywka;Konto osobiste;
22-08-2021;1;;20.00;;Urlop;Rozrywka;Konto osobiste;
22-08-2021;1;;80.00;;Urlop;Rozrywka;Konto osobiste;
23-08-2021;1;;55.00;;Odzie�;;Konto osobiste;
23-08-2021;1;;108.00;;Urlop;Rozrywka;Konto osobiste;
24-08-2021;1;;54.00;;Urlop;Rozrywka;Konto osobiste;
24-08-2021;0;;130.00;;Urlop;Rozrywka;Konto osobiste;
24-08-2021;1;;158.00;;Urlop;Rozrywka;Konto osobiste;
